Unnamed: 0,Make,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,power_per_rpm,torque_per_rpm,Age
1248,Hyundai,1175000,87938,Diesel,Automatic,Bangalore,White,Second,Individual,2199.0,AWD,4690.0,1880.0,1690.0,7.0,64.0,0.0510526315789473,0.2427777777777778,8
1327,Toyota,3470000,62152,Diesel,Automatic,Mumbai,Silver,First,Individual,2755.0,AWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,4
943,Mercedes-Benz,2400000,60000,Petrol,Automatic,Nashik,Black,Second,Individual,1991.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,0.0334545454545454,0.25,6
1519,BMW,8300000,29000,Diesel,Automatic,Delhi,Blue,First,Individual,2993.0,AWD,4922.0,2004.0,1745.0,5.0,80.0,0.0655,0.4133333333333333,2
1583,Mercedes-Benz,2825000,23000,Diesel,Automatic,Mumbai,Red,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,,0.0372222222222222,0.1875,4
1623,Maruti Suzuki,1225000,23000,Petrol,Manual,Bangalore,White,First,Individual,1462.0,FWD,4395.0,1735.0,1690.0,7.0,45.0,0.0171666666666666,0.0313636363636363,1
1679,Maruti Suzuki,285000,25200,Petrol,Manual,Ahmedabad,White,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,,,9
1936,Honda,185000,70000,Petrol,Automatic,Lucknow,White,Second,Individual,1497.0,,4390.0,1690.0,1495.0,5.0,42.0,,,14
1134,Mahindra,1251000,120000,Diesel,Manual,Ranchi,Black,Second,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,0.0373333333333333,0.2133333333333333,4
21,Volkswagen,765000,60240,Petrol,Automatic,Bangalore,Brown,First,Individual,1197.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0206,0.0402631578947368,7
1194,Audi,1575000,15000,Diesel,Automatic,Delhi,Red,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.0335714285714285,0.1828571428571428,8
1974,Maruti Suzuki,650000,92000,Diesel,Manual,Jalandhar,White,Second,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.1142857142857142,5
1096,Audi,3250000,41000,Diesel,Automatic,Hyderabad,White,Second,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0525714285714285,0.2171428571428571,3
1963,Maruti Suzuki,290000,12300,Petrol,Manual,Mumbai,Blue,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,,,10
1415,Hyundai,1260000,33500,Petrol,Automatic,Mumbai,White,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0190625,0.0317525773195876,4
1239,Volkswagen,2050000,73000,Diesel,Automatic,Coimbatore,White,Second,Individual,1968.0,AWD,4486.0,1839.0,1672.0,5.0,71.0,0.03525,0.1942857142857142,4
1004,Audi,1400000,60000,Diesel,Automatic,Pune,Grey,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,0.0472,0.2171428571428571,9
388,Tata,199000,192326,Diesel,Manual,Ranchi,White,Third,Individual,2179.0,,4421.0,1780.0,1940.0,7.0,65.0,,,11
1813,BMW,4100000,12136,Diesel,Automatic,Hyderabad,Blue,First,Other,1995.0,FWD,4526.0,1800.0,1420.0,5.0,50.0,0.047,0.2285714285714285,2
105,BMW,3900000,8000,Diesel,Automatic,Delhi,Black,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,0.046,0.2,1
1555,Hyundai,649000,52236,Petrol,Manual,Mangalore,Silver,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,2
91,Maruti Suzuki,415000,42500,Other,Manual,Mumbai,Brown,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0093548387096774,0.022,7
740,Chevrolet,320000,75000,Diesel,Manual,Kanpur,Other,Second,Individual,1991.0,,4597.0,1788.0,1477.0,5.0,60.0,,,11
1414,Maruti Suzuki,595000,26357,Petrol,Manual,Bangalore,Grey,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,6
771,BMW,2950000,75000,Diesel,Automatic,Coimbatore,White,First,Individual,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,0.047,0.2285714285714285,4
626,Hyundai,795000,4000,Petrol,Automatic,Kanpur,White,First,Individual,1197.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,0.0145,0.0766666666666666,0
1841,Hyundai,1925000,9355,Petrol,Automatic,Mumbai,White,First,Individual,1497.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.0179365079365079,0.032,0
1367,Maruti Suzuki,285000,45600,Petrol,Manual,Jamshedpur,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,5
1925,Honda,755000,75650,Diesel,Manual,Thane,White,First,Individual,1498.0,FWD,3999.0,1734.0,1601.0,5.0,40.0,0.0275,0.1142857142857142,5
853,Ssangyong,675000,106223,Diesel,Automatic,Ahmedabad,White,Second,Individual,2696.0,AWD,4755.0,1900.0,1785.0,7.0,78.0,0.046,0.134,9
156,Land Rover,6500000,6000,Diesel,Automatic,Hyderabad,White,First,Individual,1999.0,AWD,4600.0,2069.0,1724.0,7.0,70.0,0.04425,0.2457142857142857,2
1341,Honda,525000,68244,Diesel,Manual,Indore,Silver,Second,Individual,1498.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0272222222222222,0.1142857142857142,7
1281,Honda,745000,38000,Petrol,Manual,Gurgaon,Silver,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,6
1590,Hyundai,225000,26000,Petrol,Manual,Dehradun,White,First,Individual,1086.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0123636363636363,0.0017777777777777,10
967,Hyundai,434999,34400,Petrol,Automatic,Ranchi,Silver,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,35.0,0.0123636363636363,0.022,3
466,BMW,4390000,23000,Diesel,Automatic,Mumbai,White,First,Other,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,0.047,0.2285714285714285,2
1474,Toyota,2750000,34228,Diesel,Manual,Udupi,White,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,0.0435294117647058,0.245,1
1783,Mercedes-Benz,1825000,58000,Diesel,Automatic,Lucknow,White,First,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,0.0372222222222222,0.1875,6
1223,Honda,600000,75574,Petrol,Manual,Jaipur,Other,Second,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,8
1024,Toyota,1199000,12749,Diesel,Manual,Kolkata,Grey,First,Individual,2982.0,AWD,4705.0,1840.0,1850.0,7.0,80.0,0.0469444444444444,0.245,10
497,Maruti Suzuki,950000,55055,Diesel,Manual,Ludhiana,White,First,Individual,1248.0,FWD,4300.0,1785.0,1595.0,5.0,48.0,0.02225,0.1142857142857142,2
1395,Maruti Suzuki,329000,76116,Petrol,Automatic,Mumbai,Red,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.0111666666666666,0.0257142857142857,8
86,Volkswagen,430000,98112,Petrol,Manual,Mumbai,Brown,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0196190476190476,0.0402631578947368,7
1251,Maruti Suzuki,500000,26000,Petrol,Manual,Delhi,White,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0138333333333333,0.02875,6
396,Maruti Suzuki,741000,31000,Petrol,Automatic,Mumbai,Blue,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.0151666666666666,0.0325,5
257,Jaguar,4200000,90868,Diesel,Automatic,Chennai,Blue,First,Individual,1999.0,AWD,4731.0,2071.0,1651.0,5.0,82.0,0.04425,0.2457142857142857,4
1815,Audi,1525000,49000,Diesel,Automatic,Mohali,Silver,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.0421428571428571,0.2171428571428571,7
849,Hyundai,609000,42601,Petrol,Manual,Udupi,Blue,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,4
1306,Ford,4100000,19000,Diesel,Automatic,Hyderabad,White,First,Individual,1996.0,AWD,4903.0,1869.0,1837.0,7.0,80.0,0.048,0.21,1
231,Mercedes-Benz,5850000,31000,Diesel,Automatic,Mumbai,Grey,First,Other,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.0528947368421052,0.3125,3
1260,Jeep,1750000,57000,Petrol,Automatic,Hyderabad,Silver,First,Individual,1368.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,0.029090909090909,0.1,3
462,Maruti Suzuki,1299000,13400,Petrol,Manual,Mysore,White,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,0.0171666666666666,0.0313636363636363,1
1898,Maruti Suzuki,316000,17491,Petrol,Manual,Kolkata,Other,First,Individual,,,,,,,,,,3
1904,Ford,745000,82000,Diesel,Manual,Jaipur,White,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,0.0264,0.1171428571428571,5
1667,MG,1725000,23952,Diesel,Manual,Bangalore,Red,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,0.0450666666666666,0.2,3
407,Maruti Suzuki,570000,36000,Petrol,Automatic,Zirakpur,White,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,5
1028,Audi,1700000,78000,Diesel,Automatic,Ahmedabad,Brown,First,Individual,1968.0,AWD,4629.0,1898.0,1653.0,5.0,75.0,0.0414285714285714,0.2171428571428571,8
1654,Hyundai,595000,48000,Petrol,Manual,Delhi,White,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,40.0,0.0136666666666666,0.02875,3
1262,Hyundai,1015000,68566,Diesel,Automatic,Ahmedabad,White,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,7
1873,Toyota,899000,125000,Diesel,Manual,Mumbai,Silver,Third,Individual,2494.0,RWD,4585.0,1765.0,1760.0,8.0,55.0,0.0280555555555555,0.1666666666666666,7
296,Jaguar,1875000,66000,Diesel,Automatic,Mumbai,Other,First,Individual,,,,,,,,,,8
1525,Hyundai,1295000,30000,Petrol,Automatic,Delhi,Black,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,0.0190625,0.0311340206185567,4
1424,Hyundai,625000,72114,Diesel,Manual,Jalandhar,White,First,Individual,1396.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.02225,0.1466666666666666,6
1751,Hyundai,1465000,22000,Petrol,Automatic,Mumbai,Silver,Second,Individual,1999.0,FWD,4570.0,1800.0,1465.0,5.0,50.0,0.0241935483870967,0.048,3
1921,Toyota,1075000,70000,Petrol,Manual,Delhi,White,First,Individual,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,6
1606,Honda,690000,59000,Petrol,Automatic,Faridabad,Silver,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,7
1542,Toyota,650000,143477,Diesel,Manual,Dehradun,Other,Second,Individual,2494.0,,4555.0,1770.0,1755.0,7.0,55.0,,,10
1282,Mercedes-Benz,7390000,7000,Diesel,Automatic,Mumbai,Grey,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0505263157894736,0.25,1
478,Audi,1175000,77000,Diesel,Automatic,Mumbai,Blue,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,0.0472,0.2171428571428571,10
1001,Maruti Suzuki,550000,19000,Petrol,Manual,Varanasi,Blue,First,Individual,1197.0,FWD,3655.0,1620.0,1675.0,5.0,32.0,0.0136666666666666,0.0269047619047619,2
503,Volkswagen,825000,62000,Petrol,Automatic,Faridabad,Brown,First,Other,1197.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,0.0206,0.1166666666666666,4
107,Maruti Suzuki,580000,28851,Diesel,Manual,Kolkata,Blue,First,Other,1248.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,0.0185,0.095,4
765,Honda,825000,45000,Petrol,Automatic,Mumbai,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,6
934,Maruti Suzuki,475000,25000,Petrol,Manual,Muzaffurpur,Grey,First,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,0.0111666666666666,0.0257142857142857,3
377,Jeep,1050000,71800,Diesel,Manual,Lucknow,Black,First,Individual,1956.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,0.0456,0.2,5
70,Maruti Suzuki,775000,24000,Petrol,Automatic,Agra,Grey,First,Individual,1197.0,FWD,3845.0,1735.0,1530.0,5.0,37.0,0.0148333333333333,0.0256818181818181,1
1105,Hyundai,240000,64000,Petrol,Manual,Faizabad,White,First,Individual,998.0,FWD,3515.0,1500.0,1510.0,5.0,32.0,0.0109677419354838,0.0268571428571428,9
1570,Volkswagen,425000,52600,Petrol,Manual,Varanasi,Silver,First,Individual,1198.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,0.0137037037037037,0.0293333333333333,6
390,Toyota,484999,86006,Diesel,Manual,Gurgaon,White,First,Individual,1364.0,FWD,3884.0,1695.0,1510.0,5.0,45.0,0.0176315789473684,0.0944444444444444,5
424,Audi,2900000,56000,Petrol,Automatic,Pune,Red,Third,Individual,4163.0,AWD,4649.0,1860.0,1366.0,5.0,64.0,0.0538181818181818,0.1075,11
1213,Hyundai,1625000,27800,Diesel,Manual,Gurgaon,White,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.02825,0.1666666666666666,0
333,Renault,600000,48000,Petrol,Manual,Mumbai,Black,First,Individual,1498.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.01875,0.0355,5
1459,Audi,3750000,88000,Diesel,Automatic,Delhi,White,Second,Individual,2967.0,AWD,5052.0,1968.0,1740.0,7.0,75.0,0.0841924398625429,0.4,6
1752,Hyundai,475000,62000,Petrol,Manual,Delhi,Silver,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0376190476190476,8
728,Audi,1500000,69000,Diesel,Automatic,Mohali,Blue,First,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,0.0472,0.2171428571428571,8
1371,Skoda,1650000,52458,Petrol,Automatic,Mumbai,Black,First,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,0.0347058823529411,0.2,5
641,Toyota,1650000,25914,Petrol,Automatic,Pune,Brown,First,Other,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,4
862,Toyota,1295000,65100,Petrol,Automatic,Thane,Other,First,Other,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,4
1503,Maruti Suzuki,725000,57000,Diesel,Manual,Lucknow,White,First,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.1142857142857142,6
1859,Maruti Suzuki,130000,100000,Other,Manual,Coimbatore,White,Second,Individual,,,,,,,,,,26
1142,Tata,400000,91460,Petrol,Manual,Kanpur,Black,First,Individual,1199.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,0.014,0.0325714285714285,4
1360,Toyota,1725000,145000,Diesel,Manual,Lucknow,White,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.245,6
154,Hyundai,699000,67000,Petrol,Manual,Navi Mumbai,White,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0376190476190476,5
1735,Mahindra,985000,68000,Diesel,Manual,Delhi,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.1555555555555555,5
600,Audi,2400000,59267,Diesel,Automatic,Kolkata,Silver,First,Individual,1968.0,FWD,4726.0,1842.0,1427.0,5.0,54.0,0.0447619047619047,0.2285714285714285,5
2031,Maruti Suzuki,175000,65000,Diesel,Manual,Jamshedpur,Silver,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,14
1817,Maruti Suzuki,725000,64000,Diesel,Manual,Kolkata,Other,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,5
1778,Volvo,8500000,32500,Diesel,Automatic,Ahmedabad,White,First,Individual,1969.0,AWD,4953.0,2008.0,1776.0,7.0,71.0,0.0545882352941176,0.2742857142857143,1
136,Hyundai,484999,55221,Petrol,Manual,Mumbai,White,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,4
50,Hyundai,1150000,66602,Diesel,Automatic,Mumbai,Grey,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,5
864,Tata,585000,12000,Petrol,Automatic,Mumbai,Silver,First,Individual,1199.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,0.014,0.0325714285714285,3
753,BMW,3675000,37180,Diesel,Automatic,Bangalore,White,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,0.046,0.2,2
1637,Mercedes-Benz,5000000,61000,Diesel,Automatic,Mumbai,Grey,First,Individual,2987.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.075,0.3875,6
1767,Hyundai,810000,73000,Diesel,Manual,Pune,Red,First,Individual,1582.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,0.0315,0.1733333333333333,4
241,Maruti Suzuki,390000,18000,Petrol,Manual,Lucknow,Silver,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.0111666666666666,0.0257142857142857,4
757,MG,3950000,40000,Diesel,Automatic,Delhi,Silver,First,Individual,1996.0,AWD,4985.0,1926.0,1867.0,6.0,75.0,0.05375,0.32,1
1695,Mahindra,1500000,8000,Petrol,Manual,Agra,Red,Second,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,0.03,0.24,1
98,Hyundai,750000,16339,Petrol,Manual,Kolkata,Black,First,Individual,1591.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0376190476190476,4
1845,Honda,655000,24003,Petrol,Manual,Bangalore,Brown,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0148333333333333,0.0229166666666666,5
1504,Hyundai,725000,45000,Other,Manual,Ludhiana,Grey,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,60.0,0.0113333333333333,0.02375,1
451,Ford,620000,92000,Diesel,Manual,Agra,Brown,First,Individual,1498.0,FWD,3998.0,1765.0,1647.0,5.0,52.0,0.0264,0.1171428571428571,5
1905,Mercedes-Benz,1150000,52000,Petrol,Automatic,Delhi,Silver,Second,Individual,1595.0,FWD,4359.0,2010.0,1557.0,5.0,50.0,0.024,0.16,9
583,MINI,3300000,6400,Diesel,Automatic,Delhi,Red,First,Individual,1496.0,FWD,3821.0,1727.0,1414.0,5.0,44.0,0.0285,0.1542857142857142,3
1107,Honda,935000,56000,Diesel,Manual,Hyderabad,White,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0275,0.1142857142857142,3
2020,Hyundai,1989999,5800,Diesel,Automatic,Surat,White,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.02825,0.1666666666666666,0
405,Maruti Suzuki,299000,46000,Petrol,Manual,Varanasi,White,First,Individual,998.0,FWD,3636.0,1475.0,1670.0,5.0,35.0,0.0108064516129032,0.0257142857142857,9
956,Maruti Suzuki,509999,40000,Petrol,Manual,Thane,Silver,First,Individual,1196.0,RWD,3675.0,1475.0,1800.0,7.0,40.0,0.0121666666666666,0.0336666666666666,3
634,Maruti Suzuki,975000,41792,Petrol,Manual,Pune,Blue,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,0.0171666666666666,0.0313636363636363,3
694,Honda,365000,31000,Petrol,Manual,Kharar,White,First,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,0.0145,0.0242222222222222,8
61,Honda,645000,64000,Petrol,Manual,Mumbai,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,5
1170,Tata,2275000,38000,Diesel,Automatic,Mumbai,Black,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,0.0448,0.2,0
400,Honda,550000,85000,Diesel,Manual,Jaipur,Silver,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0275,0.1142857142857142,8
162,MG,1729000,27000,Petrol,Automatic,Panvel,Silver,First,Individual,1451.0,,4655.0,1835.0,1760.0,5.0,60.0,0.0282,0.15625,2
59,Honda,440000,50374,Petrol,Manual,Vadodara,White,First,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,0.0145,0.0242222222222222,6
1011,Hyundai,695000,42678,Petrol,Manual,Mumbai,Blue,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,3
306,Maruti Suzuki,430000,26600,Other,Manual,Pune,Brown,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0093548387096774,0.022,6
1027,Mercedes-Benz,2385000,60921,Petrol,Automatic,Pune,Black,Second,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0329090909090909,0.25,7
316,Honda,195000,32000,Petrol,Manual,Gurgaon,Silver,First,Individual,1198.0,FWD,3900.0,1695.0,1535.0,5.0,42.0,0.0143548387096774,0.0229166666666666,12
759,BMW,3775000,32963,Diesel,Automatic,Bangalore,Black,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,0.046,0.2,3
1690,Toyota,1998999,71063,Diesel,Manual,Navi Mumbai,Silver,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,0.0435294117647058,0.245,3
676,Honda,595000,72000,Petrol,Manual,Meerut,Brown,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,7
1354,Mercedes-Benz,3500000,72000,Diesel,Automatic,Faridabad,White,First,Individual,2143.0,AWD,4656.0,1890.0,1639.0,5.0,66.0,0.056,0.2857142857142857,5
1070,Jeep,1748999,25700,Petrol,Manual,Karnal,Black,First,Other,1368.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,0.029090909090909,0.1,1
651,Hyundai,700000,64000,Petrol,Manual,Dehradun,White,First,Individual,1797.0,FWD,4530.0,1775.0,1470.0,5.0,56.0,0.0226153846153846,0.0376595744680851,8
119,Audi,3050000,40910,Diesel,Automatic,Bangalore,White,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.0402857142857142,0.1828571428571428,2
210,Maruti Suzuki,495000,13716,Petrol,Manual,Pune,Silver,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0141666666666666,0.0285,7
509,Mercedes-Benz,1044999,75000,Diesel,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,10
523,Maruti Suzuki,210000,42505,Petrol,Manual,Purnea,Red,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.0078333333333333,0.0197142857142857,8
1738,Maruti Suzuki,849000,17283,Petrol,Manual,Mumbai,White,First,Individual,1462.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.0171666666666666,0.0313636363636363,1
266,BMW,800000,75576,Diesel,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,10
570,Hyundai,535000,58339,Diesel,Manual,Panchkula,Grey,First,Individual,1396.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.02225,0.1466666666666666,6
1843,Nissan,385000,72000,Diesel,Manual,Dehradun,Grey,Second,Individual,1461.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,0.0224,0.1052631578947368,9
129,Audi,2950000,10700,Petrol,Automatic,Ahmedabad,White,First,Individual,1984.0,AWD,4318.0,1805.0,1548.0,5.0,55.0,0.0447619047619047,0.2133333333333333,2
279,Toyota,1950000,45000,Diesel,Manual,Ludhiana,Grey,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.245,2
522,Hyundai,270000,86000,Petrol,Manual,Chennai,Grey,Second,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,12
81,Audi,2900000,35000,Diesel,Automatic,Pune,White,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0525714285714285,0.2171428571428571,4
926,Hyundai,775000,82000,Diesel,Manual,Raipur,Red,Second,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,7
1460,Hyundai,800000,68000,Diesel,Manual,Kanpur,Grey,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.02225,0.1493333333333333,4
888,Toyota,680000,85000,Diesel,Manual,Kanpur,White,Second,Individual,1364.0,FWD,4620.0,1775.0,1475.0,5.0,50.0,0.0228947368421052,0.1138888888888888,8
14,Volkswagen,944999,41417,Petrol,Automatic,Bangalore,Grey,First,Individual,1197.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,0.0206,0.1166666666666666,5
469,Hyundai,360000,16205,Petrol,Manual,Pune,White,First,Individual,998.0,FWD,3515.0,1550.0,1510.0,5.0,32.0,0.0109677419354838,0.0268571428571428,7
178,Audi,1450000,33000,Diesel,Automatic,Faridabad,Red,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,0.0472,0.2171428571428571,8
947,Audi,2900000,64000,Diesel,Automatic,Chennai,White,First,Individual,1968.0,FWD,4385.0,1831.0,1608.0,5.0,64.0,0.0428571428571428,0.1942857142857142,5
1314,Hyundai,650000,49422,Petrol,Automatic,Pune,Silver,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,5
620,Kia,1835000,33828,Diesel,Automatic,Mumbai,White,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.0285,0.1666666666666666,2
2029,Toyota,465000,82000,Diesel,Manual,Ludhiana,Silver,First,Individual,1364.0,FWD,4265.0,1695.0,1510.0,5.0,45.0,0.0176315789473684,0.0944444444444444,8
1928,Porsche,3600000,43000,Petrol,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,8
111,Mercedes-Benz,2250000,48000,Diesel,Automatic,Mumbai,White,First,Individual,2143.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,0.0485714285714285,0.3125,7
677,Land Rover,3450000,29000,Diesel,Automatic,Delhi,Blue,First,Individual,2179.0,AWD,4465.0,1900.0,1635.0,5.0,57.0,0.0537142857142857,0.24,6
1135,Honda,540000,38700,Petrol,Manual,Meerut,Maroon,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,5
468,Hyundai,495000,42000,Petrol,Manual,Kolkata,Red,First,Individual,1591.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,0.0192063492063492,0.0369047619047619,7
